year,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
0.1599999999999966,2.159090906363642e-06,0.5031337083062509,0.5974619814232751,0.42272727272727273,0.7517745221329507,0.6664586560455972,0.5251713109809171,0.4296903121263437,0.28124460153602454,0.8000000000000002,0.42857142857142855,0.7807573817716252
0.20000000000000284,2.2727272700000062e-06,0.3456183615457482,0.4198777178305449,0.31545454545454543,0.5839310021814582,0.41080295757432717,0.2792112633666733,0.4103558148302215,0.5516067417212263,0.0,0.5026622960195022,0.16202888693286388
0.20000000000000284,4.772727270000014e-06,0.29531646095473607,0.44408017253737947,0.5008950663155095,0.4367039312455203,0.3237166902541267,0.3819353188006421,0.45028718851629906,0.6690560212375057,0.0,0.08035714285714285,0.9903876930463311
0.20000000000000284,6.13609106825287e-11,0.42113473951682445,0.3247588143007664,0.39727272727272733,0.7729733567139164,0.3842038846339219,0.09546333444009233,0.37450161997552145,0.430725502738562,0.6,0.37499999999999994,0.5180743378410818
0.20000000000000284,4.5454273404588655e-10,0.3770931443495388,0.5868888158886443,0.9927272727272728,0.6264451484564719,0.559976276094508,0.41603912646261226,0.32325087943259134,0.4116590612586465,0.8000000000000002,0.8660714285714284,0.5016538693609017
0.20000000000000284,1.727272724545459e-06,0.5300779143444768,0.7494757788988471,0.6509090909090909,0.5010118631109569,0.5649302130959377,0.22505780355557914,0.18354995742988195,0.2678980925000837,0.20000000000000007,0.6919642857142856,0.255061214691526
0.20000000000000284,3.4090909063636456e-06,0.4963331187611034,0.5913129509365409,0.7018181818181819,0.2660649605800544,0.2991232024553166,0.2938888497468808,0.31824636967727227,0.35636638096689155,0.20000000000000007,0.49107142857142855,0.9228514843562455
0.23999999999999488,4.9999999972727415e-06,0.3809856220760993,0.6145396599379984,0.9281818181818183,0.5007496031663385,0.4818913988382899,0.5115297879161289,0.34389442024565553,0.5805877327706979,0.5007748640132673,0.26339285714285715,0.9297031287509002
0.23999999999999488,1.5227272700000039e-06,0.5020310454037777,0.4718613046433308,0.498862178429357,0.6152633456005778,0.46531726870430945,0.10910485750488041,0.241193484659186,0.5458868092772516,0.6,0.49848919148734866,0.06259502280547331
0.23999999999999488,3.409063771827772e-10,0.43297387800265397,0.5714043432210059,0.4960968190749888,0.2406729499281284,0.27872264109315376,0.48424674178655275,0.35933401181554936,0.3453078449085406,0.20000000000000007,0.37499999999999994,0.3181063455229255
0.23999999999999488,8.408818290180603e-11,0.3399702262095817,0.7760205891862271,0.4934314287629714,0.7011069779421809,0.8032834348773565,0.2709223727710502,0.19424914810668426,0.42271759731699754,1.0,0.32142857142857145,0.5086220692966312
0.23999999999999488,6.363636360909109e-06,0.5902438386105118,0.5614500393632385,0.5,0.5367164330038203,0.4815499734440949,0.4365014110597944,0.3462606759119751,0.5007929005515211,0.6,0.49643248643666477,0.8395014803552853
0.23999999999999488,1.5909090881818224e-06,0.27646624240949347,0.689749955752242,0.8372727272727274,0.6934415112937473,0.6943676267816068,0.08864257290769828,0.14946786167932108,0.37886478191319184,1.0,0.8035714285714284,0.2541509962390974
0.28000000000000114,2.499999997272734e-06,0.6906397329703458,0.53269316155191,0.40454545454545454,0.7360501118668497,0.590572328250492,0.4023976033978242,0.35081186497133315,0.2877271916391958,0.0,0.42857142857142855,0.30156237496999283
0.28000000000000114,8.863636360909114e-06,0.40876428359650896,0.6152279343104223,0.23454545454545458,0.6118855093211932,0.5669064235796695,0.26443274366259356,0.2773219476104643,0.2728553672848617,0.8000000000000002,0.24999999999999994,0.14331439545490918
0.28000000000000114,1.181790933473675e-10,0.5019652040987613,0.32807691558668894,0.49934719271957273,0.606644039232493,0.3484919342063939,0.5115297879161289,0.8703273762629524,0.49936836676260765,0.8000000000000002,0.7857142857142856,0.08533047931503561
0.28000000000000114,5.909063419618529e-10,0.49855398994232314,0.8600791550962639,0.4955358699221416,0.41562157377763687,0.5212856290619481,0.3069069419443076,0.14710746838195685,0.7041382735605503,0.6,0.46874999999999994,0.8631071457149716
0.28000000000000114,9.090908818181833e-08,0.49951151205547806,0.7992472981876846,0.32818181818181824,0.43954672330173683,0.5402948157321293,0.4910675033189467,0.26916244531281047,0.44902928655928087,0.20000000000000007,0.14732142857142855,0.11641794030567336
0.28000000000000114,9.999999972727298e-07,0.4041903335083251,0.6333422338915593,0.6554545454545455,0.2637354183184098,0.30218171979624914,0.24741239365530754,0.25654241509243925,0.27704998441044315,0.0,0.7723214285714284,0.5016519404703459
0.28000000000000114,2.727272724545462e-06,0.503837944145103,0.7328852724692345,0.9281818181818183,0.7796125521596035,0.8420727050065195,0.27678284619535987,0.22507393456448763,0.4998457300822148,0.0,0.8616071428571428,0.501618538105002
0.28000000000000114,7.727272724545474e-06,0.6599388255602631,0.37674240111355234,0.5445454545454546,0.6227178808378406,0.3918564454398208,0.1227463805696685,0.32047664865138903,0.2709487231368702,0.20000000000000007,0.0267857142857143,0.6417440185644555
0.3199999999999932,1.1818181815454578e-05,0.3356272837016092,0.5725103769829801,0.49766883800237616,0.28842856629184244,0.3128238559538382,0.28466124734102033,0.32354576910480204,0.5161431605685834,0.8000000000000002,0.20089285714285715,0.642944306633592
0.3199999999999932,4.090909088181829e-06,0.44522883013286374,0.6535824900239278,0.6918181818181818,0.5013708194286757,0.5092412357024374,0.47742598025415867,0.35658697937533923,0.4562745343216488,0.4960605510793359,0.5003669920500267,0.7543610466511963
0.3199999999999932,1.386363609090912e-07,0.7325791591577085,0.36236396220788814,0.2554545454545455,0.3762523095558433,0.30537185366209885,0.16367094976403274,0.3775115697119893,0.4966953902590696,0.8000000000000002,0.7410714285714284,0.859596303112747
0.3199999999999932,1.5227272700000039e-06,0.5790630717282845,0.7317792387072604,0.029090909090909098,0.4845760247223166,0.539204278811387,0.5047090263837348,0.29209064676921775,0.5828757057482877,0.6,0.4969570345675142,0.7070796991277907
0.3199999999999932,9.545426974703106e-10,0.34902572335386495,0.42540788664041573,0.4254545454545454,0.6256298086648964,0.43265130071057895,0.27648071625733533,0.4004479985909651,0.4989997682650009,1.0,0.37499999999999994,0.26328318796511163
0.3199999999999932,1.749972717789222e-10,0.30015606976016296,0.7550059477087179,0.21636363636363634,0.5579756274752348,0.6193587424859492,0.3819353188006421,0.25191869712376874,0.6480829356095987,0.4985841877528149,0.17857142857142855,0.2620929022965512
0.3199999999999932,1.2954545451818217e-05,0.5036663150827235,0.4552707982137183,0.5043159950392349,0.7471154376096615,0.5159269562617487,0.204595518958397,0.34262587744539247,0.46657041272080313,0.20000000000000007,0.950892857142857,0.2155317276146275
0.3199999999999932,4.090909088181829e-06,0.5547379735320339,0.6215394090898156,0.8572727272727273,0.4226102005625706,0.4215265706282936,0.23187856508797317,0.24658782228930154,0.30717496194870963,0.4,0.23660714285714285,0.8846023045530927
0.35999999999999943,6.590909088181837e-06,0.2147063658400005,0.6598870441789394,0.9609090909090908,0.429632900678165,0.4514787312273031,0.21141628049079103,0.2242398521073941,0.24921297984976648,0.5005439139117929,0.7857142857142856,0.5016990238712301
0.35999999999999943,1.9545454542727327e-05,0.7360442728608781,0.5216328239321684,0.3263636363636364,0.5387378823055533,0.45810969710170196,0.2911362975532418,0.35349313464953586,0.734644579928415,0.20000000000000007,0.9464285714285714,0.4879271025046011
0.35999999999999943,3.181790922636453e-10,0.33359441699574965,0.756111981470692,0.17545454545454545,0.23240307489929013,0.2826899392013716,0.3819353188006421,0.251655779827511,0.4994253680510923,0.5108922003082167,0.5625,0.45346883251980474
0.35999999999999943,2.7272701083720015e-09,0.4475851074510191,0.6764775506085519,0.2263636363636364,0.3969852356844802,0.42899737528073534,0.4296806495274004,0.28883591196382025,0.5348282732189006,0.4,0.5005474353830834,0.4595102824677923
0.35999999999999943,3.863636360909101e-06,0.38173639671178605,0.8169438383792713,0.13727272727272727,0.3945392163097533,0.4785603980924047,0.47742598025415867,0.2615650420623284,0.2637034753745023,0.6,0.5022527318044143,0.6040149635912619
0.35999999999999943,1.4318181815454584e-05,0.2903959994962353,0.6791473170010411,0.4994102303073652,0.5064737219817756,0.5375872757909759,0.2182370420231851,0.21967053082070798,0.49916184800968855,0.4,0.504501685679632,0.5016782333689255
0.35999999999999943,2.7272727270000074e-05,0.5027005200030743,0.4243018528784416,0.5041126278142394,0.6800246204742975,0.454813016525205,0.32736922654148976,0.4148458257805876,0.34301987193095074,0.6,0.9151785714285714,0.21803232775866208
0.3999999999999915,3.8636363633636475e-05,0.31498675640972895,0.794823163139788,0.42272727272727273,0.7120009289550864,0.7747602536917335,0.3434358185327403,0.22767590918607278,0.4993104902717955,0.8000000000000002,0.919642857142857,0.6281007441786028
0.3999999999999915,1.1818181815454578e-05,0.7742760273858496,0.6999885091687765,0.49600837289737154,0.2988964146538751,0.36075107338439405,0.39557684186543013,0.24785707820226993,0.35789169628528483,0.20000000000000007,0.8839285714285714,0.8171761222693447
0.3999999999999915,5.227272724545469e-06,0.49954105901230983,0.32365278053879226,0.7827272727272727,0.4567379946956638,0.31027207302344484,0.4978882648513408,0.8815240266380664,0.5374975750260887,1.0,0.5669642857142856,0.5016244915797875
0.3999999999999915,2.4999973269132283e-09,0.5024609581302151,0.6877236519190939,0.12,0.43628898200532906,0.47391621499889847,0.45014293412458256,0.3071041309969008,0.6038487913761947,0.20000000000000007,0.4990196908894467,0.34482275746179086
0.3999999999999915,4.0908819807389787e-10,0.6409731032249147,0.709658563467777,0.9636363636363635,0.3354853199770631,0.3811641696536918,0.06135952677812212,0.1701332857602852,0.4970767190886679,1.0,0.6785714285714284,0.941405937424982
0.3999999999999915,2.2727272724545517e-05,0.7596647979374843,0.4497406294038474,0.49724573880419687,0.6769962155341595,0.5199390238806672,0.10910485750488041,0.25218161442002646,0.29649775471995693,0.5011712456454515,0.5848214285714286,0.5015532001846946
0.3999999999999915,3.863636360909101e-06,0.43310093217177015,0.8390645136187547,0.5345454545454545,0.2331019375777835,0.28796713510519373,0.3329223803514327,0.1630912510617345,0.40098185402989384,1.0,0.6071428571428572,0.501644843895839
0.4399999999999977,7.727272724545474e-06,0.3955622003874327,0.5691922756970575,0.5136363636363637,0.624930945986403,0.5534351856844972,0.26598237274994335,0.2723355850952314,0.4997149717476046,0.0,0.6383928571428572,0.6515763783307994
0.4399999999999977,3.181818181545463e-05,0.5009553104597247,0.7782326567101754,0.9163636363636364,0.5359533552307614,0.6163190275057192,0.32736922654148976,0.23254441222367292,0.7415084988611846,0.0,0.5178571428571428,0.11660798591661999
0.4399999999999977,9.999999727272745e-08,0.7627949506493475,0.7782326567101754,0.9172727272727274,0.6321525269975011,0.7286944699707206,0.5524543571104932,0.2904134157413667,0.6114753679681609,0.6,0.9776785714285714,0.5180743378410818
0.4399999999999977,7.272699837440942e-10,0.3183941182178457,0.7428395763270019,0.5336363636363637,0.5323133303888882,0.591543783553452,0.1909539958936089,0.20256277433662712,0.23548514198422732,0.8000000000000002,0.6339285714285714,0.5016704397561254
0.4399999999999977,6.363633527991467e-09,0.2669949316208299,0.7151887322776478,0.5681818181818181,0.2794598285845108,0.32710111518056845,0.25663908984778294,0.20506502170790764,0.6286351653000849,0.5097838506898594,0.08035714285714285,0.10616547971513163
0.4399999999999977,7.272727245454564e-07,0.6271357491702575,0.347985523302224,0.49863983542320367,0.6294735533966098,0.3703402773426457,0.4296806495274004,0.679866460408384,0.5010743453230275,0.6,0.25446428571428575,0.9784048171561175
0.4399999999999977,4.545454542727286e-06,0.5909484117301562,0.49387636573537314,0.10090909090909089,0.35831483414118004,0.313546238062581,0.27280313428233743,0.3875296253107754,0.7285433186548421,0.0,0.6607142857142856,0.50160200799236
0.4399999999999977,3.8636363633636475e-05,0.24249657773942077,0.7185068335635703,0.4991769204133184,0.6496240939598356,0.6964609562731465,0.29326541887951957,0.2358444775973907,0.5329216290709091,0.4,0.42410714285714285,0.8818216371929263
0.4399999999999977,7.727272727000022e-05,0.7091780912823031,0.5337991953138842,0.09272727272727274,0.41923236428318594,0.3741846504005294,0.2523408496851553,0.2826437563312674,0.5493187687436364,0.0,0.05357142857142855,0.053722893494438664
0.4399999999999977,9.999999727272745e-08,0.34784758469478727,0.45416476445174414,0.8254545454545454,0.39418978497050666,0.34460611299455335,0.5047090263837348,0.4845823720845357,0.328529376406215,0.8000000000000002,0.71875,0.6939765543730495
0.47999999999998977,3.409090636363636e-08,0.4971824349223867,0.5680862419350834,0.22,0.29879502935616087,0.31939841474612973,0.3069069419443076,0.2894342754656482,0.32433475928063354,0.49870829506629644,0.49923591520014327,0.0618348403616868
0.47999999999998977,0.00015227272727000042,0.5100842082771883,0.7870809268059686,0.4926571743978181,0.6358797946161325,0.7402579218027299,0.39557684186543013,0.24810186327119954,0.5378789038556872,0.49320014999689865,0.5044642857142856,0.8116047851484356
0.47999999999998977,7.499999999727294e-05,0.4995233694203288,0.7760205891862271,0.8445454545454545,0.4985927187399501,0.5876690647548792,0.13638790363445658,0.1836871256880546,0.317470840347864,0.4,0.07142857142857145,0.8971753220772986
0.47999999999998977,1.159090614689214e-08,0.3428809217202442,0.4132415152586999,0.16090909090909092,0.6478769372636022,0.4316485081397814,0.32736922654148976,0.43060273132872356,0.6091873949905711,0.20000000000000007,0.28571428571428575,0.6921361126670401
0.47999999999998977,2.2727272454545508e-07,0.7553103050505012,0.7085525297058028,0.14272727272727273,0.7022717490730033,0.7392927339533373,0.38875608033303616,0.2660890327806942,0.32471608811023184,0.4,0.6964285714285714,0.16002840681763622
0.47999999999998977,4.772727272454559e-05,0.30047948037245886,0.3568337933980173,0.5006880667380766,0.3872011581855729,0.30673189108624305,0.5660958801752811,0.7802736692378465,0.49983906105882514,0.0,0.6205357142857142,0.9179303032727855
0.47999999999998977,1.3409090906363673e-05,0.27119926958067564,0.4961940474067625,0.49989086645032166,0.5470077573343914,0.4499166277784581,0.518350549448523,0.43867157248973676,0.6358804130624528,0.8000000000000002,0.16964285714285715,0.7754461070656957
0.47999999999998977,1.3409063040316253e-09,0.31526396550598246,0.8600791550962639,0.4980618193492484,0.21190310299681778,0.2621514938607241,0.40233401439865585,0.2077576574661334,0.499210926066316,0.0,0.04017857142857145,0.3416720012803073
0.47999999999998977,1.0681818154545482e-06,0.5012562034344087,0.42098375159251905,0.9145454545454547,0.6000528460104722,0.4569000785631774,0.13638790363445658,0.2885548624402344,0.7029942870717553,0.5107289878606952,0.49107142857142855,0.7508301992478195
0.47999999999998977,4.772727270000014e-06,0.22683426380109414,0.4672614323663529,0.9,0.32500237979966246,0.290336232553703,0.17731247282882084,0.3865958156033772,0.36323029989966116,0.4,0.6473214285714286,0.5016974548382361
0.519999999999996,1.4999999972727312e-06,0.7502281382858524,0.6252623866167424,0.1281818181818182,0.5131129174274628,0.5093649323765921,0.3000861804119136,0.29479489970156175,0.5912649399994505,0.8000000000000002,0.25446428571428575,0.4355745378890934
0.519999999999996,4.772727270000014e-06,0.6000616607694923,0.8468067499525738,0.48530758941367014,0.5703031799508373,0.7086135487404994,0.03407648064854596,0.15319778543582147,0.4998077998792966,1.0,0.04910714285714285,0.10716571977274546
0.519999999999996,2.7272701083720015e-09,0.49864170100113425,0.34687948954024983,0.4997925896296145,0.4101471494627721,0.30947703574880137,0.4365014110597944,0.6914076231027321,0.5123298722726003,0.8000000000000002,0.90625,0.7252140513723293
0.519999999999996,2.4999999997272796e-05,0.5018260740940569,0.3848967726304145,0.5318181818181817,0.6435672840795597,0.4242529129301494,0.2864446573471255,0.4108295374274091,0.5897396246810572,0.6,0.9419642857142856,0.7323257581819637
0.519999999999996,7.045454545181837e-05,0.5601551012879891,0.6753715168465777,0.5772727272727273,0.471064679604778,0.49619074497773924,0.45696369565697653,0.3492138215566412,0.25073829516815976,0.20000000000000007,0.8794642857142856,0.9781747619428662
0.519999999999996,1.477272700000003e-07,0.24069471861377253,0.8213679734271679,0.32818181818181824,0.42796814776435316,0.5201950921412057,0.19777475742600298,0.19369611517317664,0.3540784079893017,0.5030625193153017,0.9241071428571428,0.6901856445546931
0.519999999999996,2.7272724545454526e-08,0.4006097160150498,0.48181560850109834,0.2190909090909091,0.3460030506624637,0.27107634774082234,0.5115297879161289,0.45164518114300634,0.23205318251784257,0.4,0.7901785714285714,0.5016517338941128
0.519999999999996,0.000197727272724546,0.49831116551717103,0.5879948496506184,0.49572717431495916,0.4039738624694139,0.4011322767196982,0.08182181137530425,0.19389556967378593,0.6015608183986049,0.8000000000000002,0.022321428571428548,0.9449067776266303
0.519999999999996,0.0003409090909063646,0.49798064012234644,0.6134336261760243,0.3372727272727273,0.3743886757465277,0.38589272927119256,0.34101074960627786,0.2829157397411892,0.3735261782988155,0.6,0.6964285714285714,0.7523405617348163
0.519999999999996,1.363636090909085e-08,0.4131418772415132,0.8191559059032196,0.30272727272727273,0.75853019469172,0.804093984657094,0.45014293412458256,0.25450253951802576,0.268279421329682,0.0,0.5267857142857142,0.702258542050092
0.0,7.954545427272748e-07,0.6334538064890367,0.5094664525504525,0.017272727272727273,0.6366951344077081,0.507979825138178,0.1969381744766115,0.28906256480542175,0.3597983404332764,0.6,0.7901785714285714,0.9661018644474674
0.0,1.795181731474449e-11,0.3530337048705312,0.6842197869423711,0.9454545454545454,0.3355831248608181,0.38390931431625014,0.39557684186543013,0.27561751824162106,0.35789169628528483,0.4,0.43749999999999994,0.726774425862207
0.03999999999999204,4.999727245624685e-11,0.6098217310334201,0.6875378882282936,0.8363636363636363,0.4047892022609895,0.44043547804139505,0.37328100842007966,0.30997808902840773,0.48563685420071867,0.6,0.49622125981354276,0.6198187565015604
0.03999999999999204,2.272700033865314e-10,0.4676365654133605,0.6079034573661535,0.5327272727272727,0.3541216580702198,0.3640420074894063,0.4706052187217646,0.33260710873390104,0.49959308871988584,0.4,0.6830357142857142,0.23977754661118666
0.03999999999999204,2.272700033865314e-10,0.21538783820162385,0.5238448914561167,0.7445454545454545,0.5516668418576807,0.46752967981363147,0.27280313428233743,0.29721300098941156,0.6835465167622415,0.20000000000000007,0.78125,0.992988317196127
0.03999999999999204,2.249999997272733e-06,0.7369567528027129,0.6444025715113011,0.4672727272727273,0.6194565216715382,0.5924032431059858,0.3546522726710659,0.2759982950155116,0.40021919637069725,0.4,0.5714285714285714,0.6487056893654477
0.0799999999999983,3.1818181790909177e-06,0.7426972911709638,0.829110209760987,0.5372727272727272,0.35784892568885107,0.438586579238987,0.368293795735854,0.1953528563854391,0.6515148950759835,0.20000000000000007,0.4929020528831361,0.26590381691605985
0.0799999999999983,3.1818181545454623e-07,0.47144819048684716,0.4895197985739207,0.6,0.34445405768439474,0.3140272070387953,0.538812834045705,0.5466943167970094,0.5020339938734459,0.20000000000000007,0.7544642857142856,0.6498859726334321
0.0799999999999983,2.272700033865314e-10,0.4584193629629294,0.5802526133167993,0.09454545454545454,0.48497589282854864,0.45516399392498413,0.16367094976403274,0.2276033802767603,0.5824943769186893,1.0,0.9642857142857142,0.9053572857485797
0.0799999999999983,2.272700033865314e-10,0.6956987989769734,0.7041923891731754,0.5263636363636364,0.6164281167314002,0.6385872900309926,0.2527054444962071,0.21201873088824152,0.7735401205474426,1.0,0.78125,0.7036888853324798
0.0799999999999983,7.499727232078102e-11,0.5798369471219924,0.8633972563821863,0.35818181818181827,0.7435046471041123,0.9418380308937417,0.29326541887951957,0.2103686982013826,0.4993646920662578,0.6,0.19642857142857145,0.5948227574617908
0.11999999999999034,1.2045181675933794e-10,0.5268784593585503,0.6676292805127586,0.19636363636363638,0.4722294507356003,0.49322623944031896,0.538812834045705,0.39188752057333587,0.6488455932687953,0.6,0.20089285714285715,0.504561094662719
0.11999999999999034,4.5454273404588655e-10,0.5215306338766584,0.6167517274619468,0.1581818181818182,0.68538256767608,0.6369765544641489,0.4706052187217646,0.3280287213335509,0.5003611131315007,0.6,0.5892857142857142,0.7864187404977194
0.11999999999999034,2.272700033865314e-10,0.7060941400864822,0.53269316155191,0.43999999999999995,0.702155271959921,0.5690498926997494,0.3069069419443076,0.3519657233297156,0.5013683031077688,0.6,0.35267857142857145,0.9952488597263343
0.11999999999999034,2.272700033865314e-10,0.5029573812526014,0.6090094911281276,0.13636363636363638,0.6866638159199845,0.6307467056180691,0.45696369565697653,0.3270405149441683,0.6011794895690066,0.20000000000000007,0.49840720038036285,0.15590741778026726
0.11999999999999034,9.318181790909115e-07,0.4129686215563547,0.5227388576941425,0.68,0.6550985182747003,0.5526788714987805,0.21141628049079103,0.3126876245193976,0.5000354864998614,1.0,0.8303571428571428,0.8481135472513404
0.11999999999999034,4.772727270000014e-06,0.35179781431640067,0.7008102933719836,0.21818181818181817,0.5785730549796757,0.6127904511472253,0.34101074960627786,0.25417615942611965,0.4269122144425789,1.0,0.5535714285714286,0.5658658077938705
0.11999999999999034,1.4772727245454585e-06,0.2392393708584413,0.33028898311063726,0.28727272727272735,0.36483755247378485,0.29193443321341156,0.4365014110597944,0.7678984240864047,0.42767487210177557,0.6,0.04910714285714285,0.05960430503320797
0.1599999999999966,3.863636360909101e-06,0.4961024059276966,0.41877168406857074,0.0918181818181818,0.21656218752010695,0.2581716608453713,0.47742598025415867,0.5326287661732014,0.24006108793940706,1.0,0.31249999999999994,0.45583940145634955
0.1599999999999966,7.727272724545474e-06,0.35137045029300973,0.7638542178045111,0.5016063444150972,0.5135788258797918,0.5881154864520379,0.1568501882316387,0.19046857870877132,0.5000607130526399,0.8000000000000002,0.8348214285714284,0.985816595983036
0.1599999999999966,1.363636090909085e-08,0.35288354994339377,0.7649602515664853,0.497456087167356,0.4080505614272919,0.47407916879165307,0.2864446573471255,0.22443930660800343,0.32052147098465045,0.8000000000000002,0.0625,0.9270524925982235
0.1599999999999966,6.818179090909013e-09,0.4992446070386065,0.8125197033313747,0.11181818181818182,0.4433427841649613,0.5623813221039455,0.2523408496851553,0.208002442535063,0.6061367643537846,0.8000000000000002,0.625,0.5016246053961421
0.1599999999999966,1.7727272700000047e-06,0.49937246888412135,0.5769345120308768,0.4,0.4702493398132024,0.44464093938517724,0.10910485750488041,0.20691450889537583,0.545124151618055,1.0,0.875,0.7433984156197487
0.1599999999999966,2.272700033865314e-10,0.4997466979513888,0.40107514387698406,0.7745454545454545,0.5115987149573937,0.3695380432860076,0.03407648064854596,0.22849185941583816,0.5786810886227063,0.8000000000000002,0.7276785714285714,0.9840961830839401
0.1599999999999966,2.272700033865314e-10,0.5199713327102322,0.7262490698973896,0.5781818181818182,0.44707039430983875,0.4982527372014417,0.38875608033303616,0.2611298686064535,0.5432175074700635,0.20000000000000007,0.49861073059943967,0.849103784908378
0.1599999999999966,1.2954518019259137e-09,0.5577295216957703,0.6587810104169652,0.054545454545454564,0.6171310674093216,0.6142319654677468,0.19777475742600298,0.22006037370826254,0.6839278455918398,0.0,0.9330357142857142,0.04627110506521565
